Gene name canonical,enrichment, -log10(p-value),consensus graph-based annnotation,is enriched
TPMT,-1.037380222452711,0.2424023330802463,cytosol,no
NOL7,-2.514750000000003,1.1224662894285389,nucleolus,no
RANBP9,0.0171758509859216,0.151731698213992,cytosol,no
NUP153,2.551950000000001,1.8312073198844507,nucleus,yes
TBC1D7,0.3279123906165786,0.58487880284615,14-3-3_scaffold,no
SERPINB6,-0.8197057112825767,0.7110163201127115,cytosol,no
BPHL,5.50663205154423,3.1966344361768337,mitochondrion,yes
AIMP2,3.253999999999998,2.5587154527909046,ER,yes
FAM50B,-0.231187142057859,0.4100817615340081,unclassified,no
PRPF4B,-1.0686999999999998,1.3959707094699434,nucleolus,no
GMNN,0.3064323817073138,0.1425363820269578,nucleus,no
TMEM14C,-0.4959957655968665,0.1364370209676954,nucleus,no
FAM8A1,-0.1784500000000015,0.2505425384815231,ER,no
SIRT5,1.3176365003528758,1.682389850434473,mitochondrion,yes
ABT1,-1.2056499999999986,0.2983183143327292,nucleolus,no
DAB2,-0.6293501881879351,0.6093268208911817,plasma_membrane,no
OXCT1,0.9133766639857192,0.2255239689774056,mitochondrion,no
RAD1,0.0878322016694674,0.042185990861995,cytosol,no
HMGN4,0.945233199061022,0.0965919835852186,nucleus,no
SLC1A3,-0.9981500000000024,0.1729256339764032,plasma_membrane,no
HMGCS1,-0.9694570714820614,0.4331180220219441,cytosol,no
VAMP7,-0.0464000000000019,0.0092390580703601,early_endosome,no
SKP2,-0.0721464485420746,0.3000425934200298,cytosol,no
NUP155,0.592800000000004,0.6191251688548461,ER,no
UBE2J2,0.8680999999999983,0.6355730497711123,ER,no
SDF4,-0.0121500000000018,0.0137028194905803,Golgi,no
ZNF131,0.5121324881663547,0.013328563888484,nucleus,no
PSRC1,0.5765223870318614,0.12632304236345,unclassified,no
AHCYL1,-0.3758505375663077,0.1397564876237578,cytosol,no
FAAP20,0.8047316348221578,0.9956594260651254,unclassified,no
DRAM2,2.47805,1.16061649199774,lysosome,no
NNT,5.085749999999997,2.142173717926296,mitochondrion,yes
RHOC,-0.3282782544307849,0.3931929231949316,cytosol,no
CSDE1,0.5983499999999999,0.3130543226341479,stress_granule,no
VANGL1,-0.733349999999998,0.2334922544469516,plasma_membrane,no
GPSM2,-0.4830374676333484,0.2572210975506397,cytosol,no
CLCC1,-1.2246999999999986,0.9343240565410624,ER,no
SLC16A1,-0.4514499999999977,0.646793107314684,plasma_membrane,no
MRPS12,3.2020000000000017,1.674722975836721,mitochondrion,yes
PAF1,-0.4839999999999982,0.0354519970905994,nucleus,no
WDR77,-0.2284000000000006,0.0486947733054543,cytosol,no
PAK4,2.286299999999997,0.7936705507702407,actin_cytoskeleton,no
AP4B1,-0.3575315455337602,0.3947730467493832,early_endosome,no
DMAC2,2.480261315641353,3.746881648606071,mitochondrion,yes
