Gene name canonical,enrichment, -log10(p-value),consensus graph-based annnotation,is enriched
MAGOHB,0.41339179511602,0.1572009823436388,nucleus,no
RBM8A,0.8952999999999989,0.7803605460613707,nucleus,no
TM9SF4,0.3972999999999977,0.4658442184530259,Golgi,no
PTEN,-0.5908000734755419,0.7254010584024353,cytosol,no
TM9SF2,-0.4388000000000005,0.0088878164120691,trans-Golgi,no
TM9SF3,0.1844999999999999,0.409175127683817,Golgi,no
AP1S1,-0.8161000000000023,0.0956664213136518,early_endosome,no
EIF3C,1.3985999999999983,4.8216178453532095,stress_granule,yes
IFT22,0.173800584432179,0.0850852162122523,cytosol,no
PRKRIP1,5.227905807424126,1.1859131235649871,unclassified,no
CCP110,5.075199999999999,2.728871836572833,centrosome,yes
PRICKLE3,-0.2963230564730246,0.0417081627463009,unclassified,no
EBP,-0.2144000000000012,0.7242552260228836,ER,no
WDR45,0.5307124549549123,0.1732839442434049,cytosol,no
GPRC5B,1.4697000000000031,0.9885340272137628,recycling_endosome,no
RBM3,1.4551999999999978,1.8332564733358967,nucleus,yes
EPN2,3.1497,1.4596260539767645,plasma_membrane,yes
PRPSAP2,-0.7868528597625151,0.4622454514908087,cytosol,no
BCL9,0.1274097827387912,0.0256421986092361,cytosol,no
SPECC1,2.2332,1.316922607032161,plasma_membrane,yes
SEC61G,-0.6485000000000021,0.6435707355961038,ER,no
EXOC3,-0.0563239914662609,0.1231751734060477,plasma_membrane,no
CEP72,6.993545568729349,4.4437530786091095,centrosome,yes
CCDC22,-0.1872000000000007,0.2126013167386853,early_endosome,no
IFT20,0.1016218477733552,0.098846460611912,Golgi,no
OTUD5,0.2395568482617029,0.141605927665003,cytosol,no
MAPK7,0.0033927252027332,0.1189354788061906,cytosol,no
PRAF2,1.1868906587282133,0.0294256277261816,ER,no
TFE3,-1.1460396073858448,1.5144983862529535,nucleus,no
HDAC6,0.479732022354824,0.5819899264340495,unclassified,no
SDHA,0.459500000000002,0.0423788809366525,mitochondrion,no
FAM168B,0.7980255387375337,0.6970715868851024,unclassified,no
APPBP2,-1.018089462875576,2.0705341323582926,cytosol,no
INTS2,0.2153784902847242,0.0106575098286032,nucleus,no
CLN8,-0.5487407464799468,0.2892168448442441,ER,no
TRAF4,-0.3332965205113218,0.4932399627588146,plasma_membrane,no
FLOT2,-0.8717000000000006,0.2804719943314653,lysosome,no
MYO18A,1.0568656294290584,0.3986617049839012,actin_cytoskeleton,no
ALDOC,2.4202994823327124,0.422251151570803,cytosol,no
RAB34 (A0A024QZ68),-0.7040000000000006,0.2176516492888506,plasma_membrane,no
TAOK1,1.855599999999999,1.0293548260884442,plasma_membrane,no
MED13,-0.4304794945223733,0.5220049619951785,nucleus,no
EFHD2,5.9131861565800605,5.772296301254188,actin_cytoskeleton,yes
TBX2,0.0560764843379004,0.1346587412660865,nucleus,no
COG4,0.198599999999999,0.1305909949083263,Golgi,no
SH2B1,0.6587046840450199,0.0504089874334984,cytosol,no
TMEM51,0.3569710970375652,0.2587620343343687,plasma_membrane,no
EPHA2,0.9937000000000004,0.653113979666778,plasma_membrane,no
BCKDK,-5.665530053027343,1.40790600665378,mitochondrion,no
SULT1A1,-0.1781109161077942,0.1494575890445795,cytosol,no
PRR14,0.7619052304513403,0.0101770018257346,actin_cytoskeleton,no
ZNF48,1.0434792202562164,2.131783345676007,nucleus,yes
CD2BP2,2.002600000000001,0.6631711532342324,nucleus,no
ZNF768,0.7478999999999978,0.4192178033669353,nucleus,no
RPL18,1.0014000000000003,1.898867098925572,translation,yes
SNRNP70,1.3169000000000004,1.579504819967576,nucleus,yes
ZNF668,5.535491158462158,6.040559046327363,nucleus,yes
TDRD3,3.2548999999999992,1.3259429676235517,stress_granule,yes
RUSF1,-1.5085000000000015,0.6750157171835199,ER,no
PIH1D1,0.0657138924825879,0.0529874953104688,unclassified,no
NUP62,0.8033999999999999,0.5461496674679255,ER,no
RRAS,3.166599999999999,1.168464974033906,plasma_membrane,no
AKT1S1,-2.12500008791012,0.9875200195498502,lysosome,no
SCAF1,2.5988000000000007,0.7055540333421585,nucleolus,no
FCGRT,0.2573000000000007,0.383882497448592,recycling_endosome,no
VRK3,1.5200087971855574,0.8709538505575617,ER,no
NCOA4,-0.5686912757069393,0.4736351644732726,cytosol,no
UBE2D1,-0.4646847145443367,0.2641488351097514,cytosol,no
CCDC6,0.5476076039367967,0.5508158051686862,cytosol,no
PBLD,-0.7337808039627305,1.217814910082576,cytosol,no
HNRNPH3,1.0184999999999995,0.5167978096067624,nucleus,no
FAM241B,-2.3915229742329807,1.849532925028666,ER,no
ASCC1,1.8384,1.1174987048107123,translation,no
LRRC20,0.5578531325735199,0.3705426884996136,cytosol,no
EIF4EBP2,0.293956278793285,0.3343395518341876,cytosol,no
PALD1,3.2598572078478085,1.4780659494577522,cytosol,yes
SEC24C,1.5578000000000003,0.5960085376408699,Golgi,no
DNAJC9,-0.3205999999999989,0.0538616206897747,nucleus,no
VCL,2.3816999999999986,1.2758798430445355,cytosol,no
ZWINT,1.8803954552201847,0.2417845728234797,cytosol,no
ZMIZ1,1.4048566874188708,1.5418635101009792,unclassified,yes
CISD1,0.7918000000000021,0.2769348392331364,mitochondrion,no
HERC4,0.3353582457534827,0.472259751098547,cytosol,no
MACROH2A2,0.8215000000000003,0.5968596506128219,nucleus,no
SIRT1,0.2033393324655321,0.0044531278604252,cytosol,no
PSAP,-2.3260000000000005,0.6081925392163088,lysosome,no
hCG_2002731,1.3134000000000017,1.119813785078541,nucleus,no
